query	qlen	hits	sgenome	sseqid	qcovGnm	cls	hsp	qcovHSP	alenHSP	pident	gaps	qstart	qend	sstart	send	sstr	slen	evalue	bitscore
ENA|CP153139|CP153139.1	33783	100	SAMN41081435	SAMN41081435.contig00022	99.899	5	6	5.979	2031	97.341	11	15294	17313	5100	7130	+	34747	0.00e+00	3474
ENA|CP153139|CP153139.1	33783	100	SAMN41081435	SAMN41081435.contig00022	99.899	6	7	5.713	1941	97.218	11	15393	17322	5199	7139	+	34747	0.00e+00	3312
ENA|CP153139|CP153139.1	33783	100	SAMN41081435	SAMN41081435.contig00022	99.899	7	8	5.846	1977	96.055	2	11598	13572	1402	3378	+	34747	0.00e+00	3232
ENA|CP153139|CP153139.1	33783	100	SAMN41081435	SAMN41081435.contig00022	99.899	8	9	3.937	1330	97.368	0	17513	18842	7330	8659	+	34747	0.00e+00	2241
ENA|CP153139|CP153139.1	33783	100	SAMN41081435	SAMN41081435.contig00022	99.899	9	10	3.602	1217	97.206	0	17626	18842	7443	8659	+	34747	0.00e+00	2042
ENA|CP153139|CP153139.1	33783	100	SAMN41081435	SAMN41081435.contig00022	99.899	10	11	3.416	1154	97.574	0	9113	10266	33594	34747	+	34747	0.00e+00	1956
ENA|CP153139|CP153139.1	33783	100	SAMN41081435	SAMN41081435.contig00022	99.899	11	12	3.336	1127	97.604	0	9140	10266	33621	34747	+	34747	0.00e+00	1911
ENA|CP153139|CP153139.1	33783	100	SAMN41081435	SAMN41081435.contig00022	99.899	12	13	3.191	1078	98.794	0	10197	11274	1	1078	+	34747	0.00e+00	1885
ENA|CP153139|CP153139.1	33783	100	SAMN41081435	SAMN41081435.contig00022	99.899	13	14	3.345	1130	97.345	0	17713	18842	7530	8659	+	34747	0.00e+00	1903
ENA|CP153139|CP153139.1	33783	100	SAMN07450904	SAMN07450904.contig00020	99.929	1	1	7.519	2540	96.969	3	16336	18875	1	2537	+	27618	0.00e+00	4251
ENA|CP153139|CP153139.1	33783	100	SAMN07450904	SAMN07450904.contig00020	99.929	1	2	44.058	14890	95.185	7	18900	33783	2538	17426	+	27618	0.00e+00	23670
ENA|CP153139|CP153139.1	33783	100	SAMN07450904	SAMN07450904.contig00020	99.929	2	3	10.712	3619	93.617	0	1	3619	17427	21045	+	27618	0.00e+00	5485
ENA|CP153139|CP153139.1	33783	100	SAMN07450904	SAMN07450904.contig00020	99.929	2	4	19.865	6717	95.995	21	3528	10238	20917	27618	+	27618	0.00e+00	11018
ENA|CP153139|CP153139.1	33783	100	SAMN07450904	SAMN07450904.contig00020	99.929	3	5	3.360	1135	95.419	0	9104	10238	26484	27618	+	27618	0.00e+00	1813
ENA|CP153139|CP153139.1	33783	100	SAMN07450904	SAMN07450904.contig00020	99.929	4	6	3.182	1075	96.279	3	16336	17410	1	1072	+	27618	0.00e+00	1777
ENA|CP153139|CP153139.1	33783	100	SAMN07450904	SAMN07450904.contig00022	99.929	5	7	11.257	3814	95.726	11	12550	16352	2600	6413	+	6443	0.00e+00	6206
ENA|CP153139|CP153139.1	33783	100	SAMN07450904	SAMN07450904.contig00022	99.929	6	8	7.871	2701	95.779	42	10098	12756	1	2701	+	6443	0.00e+00	4551
ENA|CP153139|CP153139.1	33783	100	SAMN07450904	SAMN07450904.contig00022	99.929	7	9	3.315	1120	97.857	0	10098	11217	1	1120	+	6443	0.00e+00	1912
ENA|CP153139|CP153139.1	33783	100	SAMN07450904	SAMN07450904.contig00022	99.929	8	10	3.460	1211	92.898	42	11588	12756	1491	2701	+	6443	0.00e+00	1990
ENA|CP153139|CP153139.1	33783	100	SAMN07450904	SAMN07450904.contig00022	99.929	9	11	3.345	1130	96.549	0	15223	16352	5284	6413	+	6443	0.00e+00	1862
ENA|CP153139|CP153139.1	33783	100	SAMN07450904	SAMN07450904.contig00022	99.929	10	12	3.191	1078	96.660	0	15275	16352	5336	6413	+	6443	0.00e+00	1783
ENA|CP153139|CP153139.1	33783	100	SAMN07450904	SAMN07450904.contig00022	99.929	11	13	2.996	1054	92.789	42	11745	12756	1648	2701	+	6443	0.00e+00	1752
ENA|CP153139|CP153139.1	33783	100	SAMN38729604	SAMN38729604.contig00032	99.914	1	1	25.889	8759	97.180	14	10104	18849	1	8758	+	33904	0.00e+00	14769
ENA|CP153139|CP153139.1	33783	100	SAMN38729604	SAMN38729604.contig00032	99.914	1	2	44.120	14911	95.031	7	18879	33783	8758	23667	+	33904	0.00e+00	23600
ENA|CP153139|CP153139.1	33783	100	SAMN38729604	SAMN38729604.contig00032	99.914	2	3	10.677	3607	93.762	0	1	3607	23668	27274	+	33904	0.00e+00	5490
ENA|CP153139|CP153139.1	33783	100	SAMN38729604	SAMN38729604.contig00032	99.914	2	4	20.010	6763	96.259	19	3528	10287	27158	33904	+	33904	0.00e+00	11160
ENA|CP153139|CP153139.1	33783	100	SAMN38729604	SAMN38729604.contig00032	99.914	3	5	5.751	1954	97.185	11	15380	17322	5279	7232	+	33904	0.00e+00	3335
ENA|CP153139|CP153139.1	33783	100	SAMN38729604	SAMN38729604.contig00032	99.914	4	6	5.911	1997	96.895	0	11412	13408	1309	3305	+	33904	0.00e+00	3323
ENA|CP153139|CP153139.1	33783	100	SAMN38729604	SAMN38729604.contig00032	99.914	5	7	5.574	1883	96.707	0	11526	13408	1423	3305	+	33904	0.00e+00	3117
ENA|CP153139|CP153139.1	33783	100	SAMN38729604	SAMN38729604.contig00032	99.914	6	8	5.074	1725	96.986	11	14988	16701	4887	6611	+	33904	0.00e+00	2935
ENA|CP153139|CP153139.1	33783	100	SAMN38729604	SAMN38729604.contig00032	99.914	7	9	5.257	1776	96.678	0	11633	13408	1530	3305	+	33904	0.00e+00	2937
ENA|CP153139|CP153139.1	33783	100	SAMN38729604	SAMN38729604.contig00032	99.914	8	10	3.676	1242	97.746	1	17608	18849	7518	8758	+	33904	0.00e+00	2123
ENA|CP153139|CP153139.1	33783	100	SAMN38729604	SAMN38729604.contig00032	99.914	9	11	3.623	1224	97.712	1	17626	18849	7536	8758	+	33904	0.00e+00	2091
ENA|CP153139|CP153139.1	33783	100	SAMN38729604	SAMN38729604.contig00032	99.914	10	12	3.295	1113	98.922	0	10104	11216	1	1113	+	33904	0.00e+00	1954
ENA|CP153139|CP153139.1	33783	100	SAMN38729604	SAMN38729604.contig00032	99.914	11	13	3.380	1142	97.898	1	17708	18849	7618	8758	+	33904	0.00e+00	1961
ENA|CP153139|CP153139.1	33783	100	SAMN38729604	SAMN38729604.contig00032	99.914	12	14	3.398	1148	97.822	0	9140	10287	32757	33904	+	33904	0.00e+00	1957
ENA|CP153139|CP153139.1	33783	100	SAMN38729604	SAMN38729604.contig00032	99.914	13	15	3.374	1140	96.579	2	3528	4667	27158	28295	+	33904	0.00e+00	1894
ENA|CP153139|CP153139.1	33783	100	SAMN38729604	SAMN38729604.contig00032	99.914	14	16	3.099	1047	97.899	1	17803	18849	7713	8758	+	33904	0.00e+00	1799
ENA|CP153139|CP153139.1	33783	100	SAMN33231768	SAMN33231768.contig00028	99.914	1	1	25.699	8695	97.148	14	10168	18849	18537	27230	-	33757	0.00e+00	14648
ENA|CP153139|CP153139.1	33783	100	SAMN33231768	SAMN33231768.contig00028	99.914	1	2	44.120	14911	95.024	7	18879	33783	3628	18537	-	33757	0.00e+00	23594
ENA|CP153139|CP153139.1	33783	100	SAMN33231768	SAMN33231768.contig00028	99.914	2	3	20.001	6761	96.302	18	3517	10273	27011	33757	-	33757	0.00e+00	11165
ENA|CP153139|CP153139.1	33783	100	SAMN33231768	SAMN33231768.contig00028	99.914	2	4	3.271	1105	98.824	0	10199	11303	26095	27199	-	33757	0.00e+00	1934
ENA|CP153139|CP153139.1	33783	100	SAMN33231768	SAMN33231768.contig00028	99.914	3	5	10.736	3627	93.797	0	1	3627	1	3627	-	33757	0.00e+00	5526
ENA|CP153139|CP153139.1	33783	100	SAMN33231768	SAMN33231768.contig00028	99.914	4	6	6.216	2111	97.442	11	15220	17319	20066	22176	-	33757	0.00e+00	3622
ENA|CP153139|CP153139.1	33783	100	SAMN33231768	SAMN33231768.contig00028	99.914	5	7	6.480	2191	96.577	2	11402	13590	23806	25996	-	33757	0.00e+00	3631
ENA|CP153139|CP153139.1	33783	100	SAMN33231768	SAMN33231768.contig00028	99.914	6	8	5.751	1954	97.288	11	15380	17322	20063	22016	-	33757	0.00e+00	3344
ENA|CP153139|CP153139.1	33783	100	SAMN33231768	SAMN33231768.contig00028	99.914	7	9	5.612	1898	96.417	2	11695	13590	23806	25703	-	33757	0.00e+00	3135
ENA|CP153139|CP153139.1	33783	100	SAMN33231768	SAMN33231768.contig00028	99.914	8	10	5.361	1814	96.251	15	5358	7168	30115	31916	-	33757	0.00e+00	3041
ENA|CP153139|CP153139.1	33783	100	SAMN33231768	SAMN33231768.contig00028	99.914	9	11	3.244	1097	97.721	1	9150	10245	27039	28135	-	33757	0.00e+00	1874
ENA|CP153139|CP153139.1	33783	100	SAMN33231768	SAMN33231768.contig00028	99.914	9	12	3.602	1217	98.767	0	10168	11384	26014	27230	-	33757	0.00e+00	2127
ENA|CP153139|CP153139.1	33783	100	SAMN33231768	SAMN33231768.contig00028	99.914	10	13	3.333	1126	98.668	0	10168	11293	26105	27230	-	33757	0.00e+00	1963
ENA|CP153139|CP153139.1	33783	100	SAMN33231768	SAMN33231768.contig00028	99.914	11	14	3.366	1137	97.889	1	17713	18849	18537	19672	-	33757	0.00e+00	1952
ENA|CP153139|CP153139.1	33783	100	SAMN33231768	SAMN33231768.contig00028	99.914	12	15	3.315	1120	97.946	1	17730	18849	18537	19655	-	33757	0.00e+00	1925
ENA|CP153139|CP153139.1	33783	100	SAMN33231768	SAMN33231768.contig00028	99.914	13	16	3.312	1119	96.872	0	3517	4635	32639	33757	-	33757	0.00e+00	1860
ENA|CP153139|CP153139.1	33783	100	SAMN05511180	SAMN05511180.contig00041	99.748	1	1	42.850	14479	95.801	3	19308	33783	127	14605	+	37316	0.00e+00	23389
ENA|CP153139|CP153139.1	33783	100	SAMN05511180	SAMN05511180.contig00041	99.748	2	2	19.622	6633	96.472	19	3645	10273	18096	24713	+	37316	0.00e+00	11016
ENA|CP153139|CP153139.1	33783	100	SAMN05511180	SAMN05511180.contig00041	99.748	3	3	11.704	3957	95.906	3	12334	16287	26764	30720	+	37316	0.00e+00	6433
ENA|CP153139|CP153139.1	33783	100	SAMN05511180	SAMN05511180.contig00041	99.748	4	4	10.535	3559	93.706	0	1	3559	14606	18164	+	37316	0.00e+00	5409
ENA|CP153139|CP153139.1	33783	100	SAMN05511180	SAMN05511180.contig00041	99.748	5	5	7.832	2646	97.166	0	10168	12813	24494	27139	+	37316	0.00e+00	4433
ENA|CP153139|CP153139.1	33783	100	SAMN05511180	SAMN05511180.contig00041	99.748	6	6	3.884	1312	96.265	0	11502	12813	25828	27139	+	37316	0.00e+00	2145
ENA|CP153139|CP153139.1	33783	100	SAMN05511180	SAMN05511180.contig00041	99.748	7	7	3.360	1135	97.974	0	10168	11302	24494	25628	+	37316	0.00e+00	1943
ENA|CP153139|CP153139.1	33783	100	SAMN05511180	SAMN05511180.contig00041	99.748	8	8	3.360	1135	97.974	0	10168	11302	24494	25628	+	37316	0.00e+00	1943
ENA|CP153139|CP153139.1	33783	100	SAMN05511180	SAMN05511180.contig00041	99.748	9	9	3.505	1184	96.030	0	11630	12813	25956	27139	+	37316	0.00e+00	1923
ENA|CP153139|CP153139.1	33783	100	SAMN05511180	SAMN05511180.contig00041	99.748	10	10	3.164	1069	96.445	0	11745	12813	26071	27139	+	37316	0.00e+00	1757
ENA|CP153139|CP153139.1	33783	100	SAMN05511180	SAMN05511180.contig00041	99.748	11	11	3.212	1085	95.300	0	9161	10245	23601	24685	+	37316	0.00e+00	1727
ENA|CP153139|CP153139.1	33783	100	SAMN05511180	SAMN05511180.contig00071	99.748	12	12	8.999	3040	96.612	3	16282	19321	3537	6573	+	6693	0.00e+00	5036
ENA|CP153139|CP153139.1	33783	100	SAMEA3918405	SAMEA3918405.contig00039	97.111	1	1	43.614	14740	95.271	6	19050	33783	10090	24829	-	33511	0.00e+00	23481
ENA|CP153139|CP153139.1	33783	100	SAMEA3918405	SAMEA3918405.contig00039	97.111	2	2	10.778	3641	93.573	0	1	3641	6449	10089	-	33511	0.00e+00	5512
ENA|CP153139|CP153139.1	33783	100	SAMEA3918405	SAMEA3918405.contig00039	97.111	2	3	19.569	6614	95.933	18	3528	10138	1	6599	-	33511	0.00e+00	10814
ENA|CP153139|CP153139.1	33783	100	SAMEA3918405	SAMEA3918405.contig00039	97.111	3	4	5.375	1819	96.372	15	5358	7173	2965	4771	-	33511	0.00e+00	3059
ENA|CP153139|CP153139.1	33783	100	SAMEA3918405	SAMEA3918405.contig00039	97.111	4	5	3.064	1035	95.749	0	9104	10138	1	1035	-	33511	0.00e+00	1669
ENA|CP153139|CP153139.1	33783	100	SAMEA3918405	SAMEA3918405.contig00069	97.111	5	6	10.390	3512	96.099	2	12763	16272	9	3520	-	3520	0.00e+00	5734
ENA|CP153139|CP153139.1	33783	100	SAMEA3918405	SAMEA3918405.contig00069	97.111	6	7	3.801	1284	96.885	0	14989	16272	9	1292	-	3520	0.00e+00	2136
ENA|CP153139|CP153139.1	33783	100	SAMEA3918405	SAMEA3918405.contig00069	97.111	7	8	3.108	1050	96.762	0	15223	16272	9	1058	-	3520	0.00e+00	1741
ENA|CP153139|CP153139.1	33783	100	SAMEA3918405	SAMEA3918405.contig00078	97.111	8	9	6.521	2203	97.549	0	10174	12376	1	2203	-	2203	0.00e+00	3730
ENA|CP153139|CP153139.1	33783	100	SAMEA3918405	SAMEA3918405.contig00078	97.111	9	10	3.342	1129	97.874	0	10174	11302	1075	2203	-	2203	0.00e+00	1929
ENA|CP153139|CP153139.1	33783	100	SAMEA3918405	SAMEA3918405.contig00078	97.111	10	11	3.342	1129	97.874	0	10174	11302	1075	2203	-	2203	0.00e+00	1929
ENA|CP153139|CP153139.1	33783	100	SAMEA3918405	SAMEA3918405.contig00078	97.111	11	12	3.241	1095	97.808	0	10174	11268	1109	2203	-	2203	0.00e+00	1867
ENA|CP153139|CP153139.1	33783	100	SAMEA3918405	SAMEA3918405.contig00077	97.111	12	13	6.577	2222	97.030	3	16362	18583	1	2219	-	2219	0.00e+00	3728
ENA|CP153139|CP153139.1	33783	100	SAMEA3918405	SAMEA3918405.contig00077	97.111	13	14	3.170	1071	98.319	0	17513	18583	1	1071	-	2219	0.00e+00	1851
ENA|CP153139|CP153139.1	33783	100	SAMEA9459719	SAMEA9459719.contig00017	99.275	1	1	44.120	14911	94.963	7	18879	33783	9234	24143	+	43978	0.00e+00	23555
ENA|CP153139|CP153139.1	33783	100	SAMEA9459719	SAMEA9459719.contig00017	99.275	2	2	26.040	8800	94.909	16	1	8797	24144	32930	+	43978	0.00e+00	13935
ENA|CP153139|CP153139.1	33783	100	SAMEA9459719	SAMEA9459719.contig00017	99.275	3	3	3.232	1092	97.985	0	9104	10195	34612	35703	+	43978	0.00e+00	1871
ENA|CP153139|CP153139.1	33783	100	SAMEA9459719	SAMEA9459719.contig00017	99.275	3	4	18.281	6178	97.216	2	10111	16286	35562	41739	+	43978	0.00e+00	10385
ENA|CP153139|CP153139.1	33783	100	SAMEA9459719	SAMEA9459719.contig00017	99.275	4	5	6.947	2358	96.947	11	16328	18674	41621	43978	+	43978	0.00e+00	3986
ENA|CP153139|CP153139.1	33783	100	SAMEA9459719	SAMEA9459719.contig00017	99.275	5	6	6.246	2112	96.496	2	11481	13590	36932	39043	+	43978	0.00e+00	3494
ENA|CP153139|CP153139.1	33783	100	SAMEA9459719	SAMEA9459719.contig00017	99.275	6	7	5.796	1960	96.378	2	11633	13590	37084	39043	+	43978	0.00e+00	3232
ENA|CP153139|CP153139.1	33783	100	SAMEA9459719	SAMEA9459719.contig00017	99.275	7	8	5.965	2015	95.037	0	2637	4651	26780	28794	+	43978	0.00e+00	3184
ENA|CP153139|CP153139.1	33783	100	SAMEA9459719	SAMEA9459719.contig00017	99.275	8	9	4.553	1538	97.984	0	8793	10330	34301	35838	+	43978	0.00e+00	2634
ENA|CP153139|CP153139.1	33783	100	SAMEA9459719	SAMEA9459719.contig00017	99.275	8	10	3.191	1078	98.980	0	10252	11329	35703	36780	+	43978	0.00e+00	1894
ENA|CP153139|CP153139.1	33783	100	SAMEA9459719	SAMEA9459719.contig00017	99.275	9	11	3.333	1126	98.668	0	10111	11236	35562	36687	+	43978	0.00e+00	1963
ENA|CP153139|CP153139.1	33783	100	SAMEA9459719	SAMEA9459719.contig00017	99.275	10	12	3.158	1067	98.407	0	15220	16286	40673	41739	+	43978	0.00e+00	1847
ENA|CP153139|CP153139.1	33783	100	SAMEA9459719	SAMEA9459719.contig00017	99.275	10	13	3.170	1082	96.211	11	16328	17398	41621	42702	+	43978	0.00e+00	1826
ENA|CP153139|CP153139.1	33783	100	SAMEA9459719	SAMEA9459719.contig00017	99.275	11	14	3.158	1067	97.844	0	17608	18674	42912	43978	+	43978	0.00e+00	1820
ENA|CP153139|CP153139.1	33783	100	SAMN04123823	SAMN04123823.contig00054	100.000	1	1	3.517	1190	90.756	2	17693	18880	1442	2631	+	21359	0.00e+00	1663
ENA|CP153139|CP153139.1	33783	100	SAMN04123823	SAMN04123823.contig00054	100.000	1	2	44.120	14911	94.963	7	18879	33783	2697	17606	+	21359	0.00e+00	23555
ENA|CP153139|CP153139.1	33783	100	SAMN04123823	SAMN04123823.contig00054	100.000	2	3	11.109	3753	93.525	0	1	3753	17607	21359	+	21359	0.00e+00	5672
ENA|CP153139|CP153139.1	33783	100	SAMN04123823	SAMN04123823.contig00054	100.000	3	4	7.749	2631	93.843	13	16263	18880	1	2631	+	21359	0.00e+00	4087
ENA|CP153139|CP153139.1	33783	100	SAMN04123823	SAMN04123823.contig00054	100.000	4	5	3.363	1147	96.425	11	16263	17398	1	1147	+	21359	0.00e+00	1943
ENA|CP153139|CP153139.1	33783	100	SAMN04123823	SAMN04123823.contig00054	100.000	5	6	3.138	1071	96.265	11	16263	17322	1	1071	+	21359	0.00e+00	1810
ENA|CP153139|CP153139.1	33783	100	SAMN04123823	SAMN04123823.contig00054	100.000	6	7	3.306	1117	93.196	0	2637	3753	20243	21359	+	21359	0.00e+00	1673
ENA|CP153139|CP153139.1	33783	100	SAMN04123823	SAMN04123823.contig00054	100.000	7	8	3.514	1189	90.749	2	17694	18880	1443	2631	+	21359	0.00e+00	1662
ENA|CP153139|CP153139.1	33783	100	SAMN04123823	SAMN04123823.contig00072	100.000	8	9	15.307	5174	95.883	16	3627	8797	1	5161	+	7965	0.00e+00	8457
ENA|CP153139|CP153139.1	33783	100	SAMN04123823	SAMN04123823.contig00072	100.000	9	10	4.245	1434	98.047	0	8793	10226	6532	7965	+	7965	0.00e+00	2461
ENA|CP153139|CP153139.1	33783	100	SAMN04123823	SAMN04123823.contig00089	100.000	10	11	10.766	3639	96.675	2	12660	16296	1	3639	+	3642	0.00e+00	6035
ENA|CP153139|CP153139.1	33783	100	SAMN04123823	SAMN04123823.contig00089	100.000	11	12	3.262	1102	98.639	0	15195	16296	2538	3639	+	3642	0.00e+00	1920
ENA|CP153139|CP153139.1	33783	100	SAMN04123823	SAMN04123823.contig00089	100.000	12	13	3.209	1086	95.488	2	12660	13743	1	1086	+	3642	0.00e+00	1755
ENA|CP153139|CP153139.1	33783	100	SAMN04123823	SAMN04123823.contig00097	100.000	13	14	7.294	2464	98.214	0	10218	12681	1	2464	+	2464	0.00e+00	4246
ENA|CP153139|CP153139.1	33783	100	SAMN04123823	SAMN04123823.contig00097	100.000	14	15	3.759	1270	97.480	0	11412	12681	1195	2464	+	2464	0.00e+00	2147
ENA|CP153139|CP153139.1	33783	100	SAMN04123823	SAMN04123823.contig00097	100.000	15	16	3.295	1113	98.922	0	10218	11330	1	1113	+	2464	0.00e+00	1954
ENA|CP153139|CP153139.1	33783	100	SAMN04123823	SAMN04123823.contig00097	100.000	16	17	3.422	1156	97.232	0	11526	12681	1309	2464	+	2464	0.00e+00	1941
ENA|CP153139|CP153139.1	33783	100	SAMN04123823	SAMN04123823.contig00097	100.000	17	18	3.105	1049	97.235	0	11633	12681	1416	2464	+	2464	0.00e+00	1761
ENA|CP153139|CP153139.1	33783	100	SAMN04123814	SAMN04123814.contig00043	98.712	1	1	3.333	1126	97.691	1	17626	18751	18624	19748	-	21122	0.00e+00	1923
ENA|CP153139|CP153139.1	33783	100	SAMN04123814	SAMN04123814.contig00043	98.712	1	2	44.120	14911	94.963	7	18879	33783	3715	18624	-	21122	0.00e+00	23555
ENA|CP153139|CP153139.1	33783	100	SAMN04123814	SAMN04123814.contig00043	98.712	2	3	10.881	3676	93.553	0	1	3676	39	3714	-	21122	0.00e+00	5561
ENA|CP153139|CP153139.1	33783	100	SAMN04123814	SAMN04123814.contig00043	98.712	3	4	7.368	2500	97.000	12	16263	18751	18624	21122	-	21122	0.00e+00	4239
ENA|CP153139|CP153139.1	33783	100	SAMN04123814	SAMN04123814.contig00043	98.712	4	5	3.428	1158	97.668	1	17594	18751	18624	19780	-	21122	0.00e+00	1975
ENA|CP153139|CP153139.1	33783	100	SAMN04123814	SAMN04123814.contig00043	98.712	5	6	3.256	1111	96.400	11	16263	17362	20012	21122	-	21122	0.00e+00	1882
ENA|CP153139|CP153139.1	33783	100	SAMN04123814	SAMN04123814.contig00043	98.712	6	7	3.197	1080	93.241	0	2597	3676	39	1118	-	21122	0.00e+00	1618
ENA|CP153139|CP153139.1	33783	100	SAMN04123814	SAMN04123814.contig00049	98.712	7	8	15.307	5174	95.883	16	3627	8797	2748	7908	-	7908	0.00e+00	8457
ENA|CP153139|CP153139.1	33783	100	SAMN04123814	SAMN04123814.contig00049	98.712	8	9	5.361	1814	96.251	15	5358	7168	4376	6177	-	7908	0.00e+00	3041
ENA|CP153139|CP153139.1	33783	100	SAMN04123814	SAMN04123814.contig00049	98.712	9	10	4.076	1377	98.039	0	8793	10169	1	1377	-	7908	0.00e+00	2361
ENA|CP153139|CP153139.1	33783	100	SAMN04123814	SAMN04123814.contig00049	98.712	10	11	3.049	1030	97.961	0	9140	10169	1	1030	-	7908	0.00e+00	1763
ENA|CP153139|CP153139.1	33783	100	SAMN04123814	SAMN04123814.contig00052	98.712	11	12	10.772	3641	96.567	2	12658	16296	4	3644	-	3659	0.00e+00	6020
ENA|CP153139|CP153139.1	33783	100	SAMN04123814	SAMN04123814.contig00054	98.712	12	13	6.453	2180	98.303	0	10275	12454	1	2180	-	2180	0.00e+00	3764
ENA|CP153139|CP153139.1	33783	100	SAMN04123834	SAMN04123834.contig00043	98.846	1	1	3.520	1189	97.729	0	17608	18796	1596	2784	+	29437	0.00e+00	2022
ENA|CP153139|CP153139.1	33783	100	SAMN04123834	SAMN04123834.contig00043	98.846	1	2	44.120	14911	94.963	7	18879	33783	2936	17845	+	29437	0.00e+00	23555
ENA|CP153139|CP153139.1	33783	100	SAMN04123834	SAMN04123834.contig00043	98.846	2	3	26.040	8800	94.909	16	1	8797	17846	26632	+	29437	0.00e+00	13935
ENA|CP153139|CP153139.1	33783	100	SAMN04123834	SAMN04123834.contig00043	98.846	3	4	7.782	2660	93.684	31	16168	18796	125	2784	+	29437	0.00e+00	4194
ENA|CP153139|CP153139.1	33783	100	SAMN04123834	SAMN04123834.contig00043	98.846	4	5	5.965	2015	95.037	0	2637	4651	20482	22496	+	29437	0.00e+00	3184
ENA|CP153139|CP153139.1	33783	100	SAMN04123834	SAMN04123834.contig00043	98.846	5	6	4.245	1435	97.979	1	8793	10226	28003	29437	+	29437	0.00e+00	2466
ENA|CP153139|CP153139.1	33783	100	SAMN04123834	SAMN04123834.contig00043	98.846	6	7	3.466	1171	97.694	0	17626	18796	1614	2784	+	29437	0.00e+00	1990
ENA|CP153139|CP153139.1	33783	100	SAMN04123834	SAMN04123834.contig00043	98.846	7	8	3.224	1089	97.888	0	17708	18796	1696	2784	+	29437	0.00e+00	1860
ENA|CP153139|CP153139.1	33783	100	SAMN04123834	SAMN04123834.contig00043	98.846	8	9	3.644	1262	89.461	31	16168	17398	125	1386	+	29437	0.00e+00	1829
ENA|CP153139|CP153139.1	33783	100	SAMN04123834	SAMN04123834.contig00043	98.846	9	10	3.114	1083	87.904	31	16168	17219	125	1207	+	29437	0.00e+00	1516
ENA|CP153139|CP153139.1	33783	100	SAMN04123834	SAMN04123834.contig00078	98.846	10	11	10.470	3539	96.637	2	12763	16299	6	3544	+	3669	0.00e+00	5864
ENA|CP153139|CP153139.1	33783	100	SAMN04123834	SAMN04123834.contig00086	98.846	11	12	6.622	2237	98.301	0	10218	12454	1	2237	+	2237	0.00e+00	3864
ENA|CP153139|CP153139.1	33783	100	SAMN04123834	SAMN04123834.contig00086	98.846	12	13	3.295	1113	98.922	0	10218	11330	1	1113	+	2237	0.00e+00	1954
ENA|CP153139|CP153139.1	33783	100	SAMN19736601	SAMN19736601.contig00022	99.624	1	1	44.120	14911	94.963	7	18879	33783	17672	32581	-	35334	0.00e+00	23555
ENA|CP153139|CP153139.1	33783	100	SAMN19736601	SAMN19736601.contig00022	99.624	2	2	26.040	8800	94.909	16	1	8797	8885	17671	-	35334	0.00e+00	13935
ENA|CP153139|CP153139.1	33783	100	SAMN19736601	SAMN19736601.contig00022	99.624	3	3	3.283	1109	97.836	0	9137	10245	6062	7170	-	35334	0.00e+00	1893
ENA|CP153139|CP153139.1	33783	100	SAMN19736601	SAMN19736601.contig00022	99.624	3	4	18.503	6253	97.217	2	10168	16418	1	6253	-	35334	0.00e+00	10511
ENA|CP153139|CP153139.1	33783	100	SAMN19736601	SAMN19736601.contig00022	99.624	4	5	7.649	2595	96.956	12	16168	18751	32581	35174	-	35334	0.00e+00	4392
ENA|CP153139|CP153139.1	33783	100	SAMN19736601	SAMN19736601.contig00022	99.624	5	6	6.249	2113	96.309	2	11546	13656	2763	4875	-	35334	0.00e+00	3478
ENA|CP153139|CP153139.1	33783	100	SAMN19736601	SAMN19736601.contig00022	99.624	6	7	5.837	1974	96.353	2	11772	13743	2676	4649	-	35334	0.00e+00	3254
ENA|CP153139|CP153139.1	33783	100	SAMN19736601	SAMN19736601.contig00022	99.624	7	8	5.796	1960	96.378	2	11633	13590	2829	4788	-	35334	0.00e+00	3232
ENA|CP153139|CP153139.1	33783	100	SAMN19736601	SAMN19736601.contig00022	99.624	8	9	5.375	1819	96.207	15	5358	7173	10508	12314	-	35334	0.00e+00	3047
ENA|CP153139|CP153139.1	33783	100	SAMN19736601	SAMN19736601.contig00022	99.624	9	10	4.384	1481	97.907	0	8793	10273	6034	7514	-	35334	0.00e+00	2531
ENA|CP153139|CP153139.1	33783	100	SAMN19736601	SAMN19736601.contig00022	99.624	10	11	3.434	1160	98.707	0	10168	11327	5094	6253	-	35334	0.00e+00	2024
ENA|CP153139|CP153139.1	33783	100	SAMN19736601	SAMN19736601.contig00022	99.624	11	12	3.537	1206	96.352	11	16168	17362	33969	35174	-	35334	0.00e+00	2035
ENA|CP153139|CP153139.1	33783	100	SAMN19736601	SAMN19736601.contig00022	99.624	12	13	3.342	1140	96.140	11	16168	17296	34035	35174	-	35334	0.00e+00	1916
ENA|CP153139|CP153139.1	33783	100	SAMN19736601	SAMN19736601.contig00022	99.624	13	14	3.055	1032	98.256	0	15387	16418	1	1032	-	35334	0.00e+00	1781
